"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"LUX",2017,412.666536625069492794,243672.692205465448579
"LVA",2017,47085.222039486393209760,16188732.115907918932732
"MAC",2017,3.99846531936523343,0.0
"MAF",2017,4.17420893328775965,1186.598453736281686
"MAR",2017,2366.56711858697547850,791391.3284404941848979
"MDA",2017,1092.379540082782205168,366842.5281574570103156
"MDG",2017,510356.85613728557141764,259073876.6212928712685779
"MEX",2017,298787.53805946373154273,134163730.7571749059534921
"MKD",2017,1144.614196669277018985,497048.1212220665134735
"MLI",2017,331.98500583250415466,120004.8282276892210860
"MLT",2017,0.12519266251085070,33.581229204871180
"MMR",2017,341844.69552616448749988,185775613.4524995615209446
"MNE",2017,1268.971619632081442909,395827.5799952366166372
"MNG",2017,25238.39889387282523766,3540549.1728798085197724
"MOZ",2017,359011.13680185451004332,130855385.219260199369633
"MSR",2017,0.14751483680555558,97.504324008139628
"MTQ",2017,115.69333389234865651,51543.931815368793525
"MWI",2017,15307.69407999444380400,6419159.980027933587194
"MYS",2017,483416.10861357052313136,256110181.617938556316540
"MYT",2017,44.36385521609320999,22518.254704801504648
"NAM",2017,1.83358439177951389,913.770404841037507
"NCL",2017,1159.78056947203430543,549445.830755593074324
"NGA",2017,171045.44662357780979625,98233662.1470393543405536
"NIC",2017,211681.25405390173240656,119013807.514697243462867
"NLD",2017,1333.202915522730052647,605725.3464425833450884
"NOR",2017,57916.603684443665722493,15763511.7869569091168632
"NPL",2017,2394.08393241938593069,1282242.504983203266425
"NZL",2017,74883.515500692593392289,51270768.0191132833551406
"PAK",2017,190.24674115925992370,36871.250973157705337
"PAN",2017,30878.79187619106845586,17698748.307477789846001
"PER",2017,303280.51969752611639460,185572043.9060976710385645
"PHL",2017,114280.59778671536402577,65217046.501100515144785
"PNG",2017,117509.25452260083402902,89597216.914082732497935
"POL",2017,96251.753796758356395591,39109830.0568765401320205
"PRI",2017,56205.35066296959076776,34113966.314603709486875
"PRK",2017,8522.738368440597880658,2596299.3367053010765533
"PRT",2017,173894.807863688791226244,41207870.1236743218735254
"PRY",2017,360058.40725557508587913,105997813.808807174011432
"PSE",2017,1.70296878078016499,414.87874132448651
"ROU",2017,19187.033120951716823249,9958667.134914631116204
"RUS",2017,5288940.641140041703059386,971641609.1019037433103682
"RWA",2017,2728.81830608393338558,2050927.024926594290317
"SDN",2017,74.6473321746593667,20599.27543065250564
"SEN",2017,391.79548266343773553,143633.902904547591144
"SGP",2017,262.65034720572862750,109749.147570058653527
"SLB",2017,19761.38580083070723384,15513247.863327416142111
"SLE",2017,232752.74797355539785621,112293861.044054717713007
"SLV",2017,4745.63426479162530919,2338417.356766469921953
"SMR",2017,0.05572152468098959,12.540996547356482
"SOM",2017,304.89673329013731345,67070.646769649071326
"SRB",2017,3570.642008932788651195,1762324.916132146087649
"SSD",2017,6856.22701517689021564,2878849.606671880062185
"SUR",2017,18018.47528430645923528,14087317.724160004331848
"SVK",2017,14213.008150308403243514,7666754.7473869243169006
"SVN",2017,4891.962532785026884760,2880722.979800910991946
"SWE",2017,331217.225139438523719961,89106843.9763756679546565
"SWZ",2017,6376.50367244600153804,4006980.223684282515901
"SXM",2017,4.54094752444770062,1394.86227046608068
"SYR",2017,2146.56960350230972896,568468.7671547588132787
"TCA",2017,32.83492385395291044,9867.120278800764103
"TCD",2017,6765.13865366087471651,2015177.069169702781531
"TGO",2017,7186.20975141418872903,3933514.643036162198168
"THA",2017,196456.50627743819428775,123539796.901359530980571
"TJK",2017,0.121153871890190975,30.191646384302304
"TKM",2017,0.061047255041232644,11.126953957688421
"TLS",2017,1713.24328388104963522,855246.8543716282201435
"TTO",2017,739.11102977876733470,439196.717962504505310
"TUN",2017,8525.836503220842203830,1864874.7995512407400536
"TUR",2017,33901.123363533242101673,10974990.0633302356756765
"TWN",2017,2584.12053630934979999,1451195.1219584273400250
"TZA",2017,194875.86110892856135340,68657160.426376747487264
"UGA",2017,116902.45448787530503561,51220727.118402117156520
"UKR",2017,85860.914917299588173065,34911072.9148712283322361
"URY",2017,21859.34739605067818485,26686862.2825303587659143
